Year,Date,Country,Sex,Age,Fatal_Y/N,Activity,Type,Injury
2014,27-Aug-14,Usa,F,,N,Standing,Unprovoked,Heel bitten
2014,Reported 25-Aug-2014,Usa,M,,N,Fishing for sharks,Provoked,Lacerations to forearm from hooked shark PROVOKED INCIDENT
2014,24-Aug-14,Usa,Unknown,,N,Kite boarding,Unprovoked,Laceration to left foot
2014,16-Aug-14,Australia,M,31,N,Spearfishing,Unprovoked,Lacerations to face and neck
2014,12-Aug-14,Usa,M,,N,Standing,Unprovoked,Puncture wounds and lacerations to left thigh and knee
2014,10-Aug-14,Usa,M,26,N,,Unprovoked,Puncture wounds & lacerations to foot
2014,09-Aug-14,Bahamas,M,,N,Spearfishing,Unprovoked,Puncture wounds to right foot and ankle
2014,09-Aug-14,Usa,F,10,N,Swimming,Unprovoked,Puncture wounds to right foot & ankle
2014,08-Aug-14,Usa,M,7,N,Swimming,Unprovoked,Minor lacerations to left heel and big toe
2014,06-Aug-14,Usa,M,10,N,Boogie boarding,Unprovoked,Lacerations to right leg & foot
2014,05-Aug-14,Usa,F,45,N,Swimming,Unprovoked,Lacerations to  foot
2014,02-Aug-14,Usa,M,50s,N,Surfing,Unprovoked,Foot bitten
2014,02-Aug-14,Usa,M,8,N,Boogie boarding,Unprovoked,Laceration to ankle
2014,01-Aug-14,South Africa,M,20,N,Surfing,Unprovoked,Lower limbs & thigh bitten
2014,Aug-14,Unknown,M,,Y,Sea disaster,Invalid,Shark involvement prior to death not confirmed
2014,27-Jul-14,Usa,M,Teen,N,Swimming,Unprovoked,Left foot bitten
2014,22-Jul-14,Reunion,M,51,N,Surfing,Unprovoked,Lacerations to right wrist & calf
2014,21-Jul-14,Usa,M,8,N,Standing,Unprovoked,Lacerations to right knee
2014,20-Jul-14,Spain,Unknown,,N,Wading,Unprovoked,Minor injury
2014,16-Jul-14,Usa,M,61,N,Swimming,Unprovoked,Lacerations to left foot
2014,14-Jul-14,Usa,M,39,N,Swimming,Unprovoked,Puncture wounds to foot
2014,13-Jul-14,Bahamas,M,63,Y,Shark diving,Invalid,"Missing after a dive, shark involvement considered probable, but not confirmed"
2014,12-Jul-14,Usa,M,,N,Body surfing,Unprovoked,Lacerations to hand and wrist
2014,09-Jul-14,Usa,M,14,N,Surfing,Unprovoked,Lacerations to foot
2014,05-Jul-14,Usa,M,,N,Swimming,Provoked,PROVOKED INCIDENT Torso bitten by shark hooked by an angler
2014,05-Jul-14,Usa,M,,N,Surfing,Unprovoked,"No injury, surboard bitten"
2014,03-Jul-14,Usa,M,19,N,Body surfing,Unprovoked,Right hand bitten
2014,Reported 27-Jun-2014,St. Martin,M,48,N,Transatlantic Rowing,Boat,His boat was holed by a shark
2014,25-Jun-14,Bahamas,M,42,N,Spearfishing,Unprovoked,No injury but shark took his pole spear
2014,18-Jun-14,Australia,M,,N,Surfing,Unprovoked,"No injury, surfboard 'attacked'"
2014,18-Jun-14,Australia,M,15,N,Body boarding,Unprovoked,Lacerations to knee
2014,Reported 17-Jun-2014,Australia,M,,N,Petting a shark,Provoked,Lacerations to right hand by captive shark PROVOKED INCIDENT
2014,09-Jun-14,Brazil,M,43,N,Fishing,Unprovoked,Severe injury to arm
2014,09-Jun-14,Usa,M,16,N,Standing,Unprovoked,"Abrasion to right hand, lacerations to left forearm"
2014,09-Jun-14,Australia,M,39,N,Body boarding,Unprovoked,Minor injury to torso
2014,08-Jun-14,Japan,M,43,N,Surfing,Unprovoked,Left arm bitten
2014,07-Jun-14,Usa,F,14,N,Kneeling in the water,Unprovoked,Shallow lacerations & puncture wounds below shoulder
2014,01-Jun-14,Usa,F,22,N,Swimming,Unprovoked,Laceration to right lower leg
2014,01-Jun-14,Australia,M,,N,Surfing,Unprovoked,Lacerations & puncture wounds to ankle and foot
2014,01-Jun-14,Usa,F,37,N,Tagging sharks,Unprovoked,Laceration to left hand
2014,24-May-14,Australia,F,29,N,Fell into the water,Unprovoked,Lacerations to legs
2014,23-May-14,France,M,,N,Scuba diving,Unprovoked,Lacerations to left thigh and hip
2014,22-May-14,Australia,M,10,N,Teasing a shark,Provoked,Cut to tip of finger by a captive shark PROVOKED INCIDENT
2015,20-Nov-15,Ecuador,M,55,N,Snorkeling,Unprovoked,Lacerations to left calf
2014,15-May-14,Usa,F,38,N,Body boarding,Unprovoked,Calf bitten
2014,14-May-14,Australia,M,35,N,Surfing,Unprovoked,"No injury, but surfboard severely damaged"
2014,13-May-14,Usa,F,44,N,Wading,Unprovoked,Lacerations and puncture wounds to right foot
2014,11-May-14,Usa,M,12,N,Surfing,Unprovoked,Puncture wounds to right thigh
2014,Reported 10-May-2014,Usa,M,,N,Diving,Invalid,"No injury. No attack. 12' white shark appeared curious, not aggressive & departed when prodded by spear"
2014,06-May-14,Usa,F,40,N,Swimming,Unprovoked,Lacerations to left foot
2014,01-May-14,Usa,M,23,N,Surfing,Unprovoked,Laceration to right hand and cuts on fingertips
2014,24-Apr-14,Australia,M,,N,Spearfishing,Unprovoked,Minor injury
2014,22-Apr-14,Usa,M,42,N,Swimming,Unprovoked,Laceration & puncture wounds to right foot
2014,15-Apr-14,Usa,M,25,N,Wading,Unprovoked,Minor lacerations to left foot
2014,Reported 12-Apr-2014,South Africa,Unknown,,N,Shark watching,Boat,"No injury to occupants, shark bit pontoon"
2014,12-Apr-14,South Africa,M,,N,Fishing,Provoked,Lacerations to leg & hand by hooked shark PROVOKED INCIDENT
2014,04-Apr-14,Usa,M,teen,N,Surfing,Unprovoked,Minor puncture wounds to lower left leg
2014,04-Apr-14,Usa,M,teen,N,Surfing,Unprovoked,Lacerations to foot
2014,03-Apr-14,Australia,F,63,Y,Swimming,Unprovoked,FATAL
2014,29-Mar-14,Australia,M,38,Y,Diving for lobsters,Invalid,Shark bites may have been post mortem
2014,22-Mar-14,South Africa,M,66,Y,Swimming,Unprovoked,FATAL
2014,22-Mar-14,Usa,M,,N,Kite Surfing,Unprovoked,Lacerations to left forearm
2014,21-Mar-14,Usa,M,9,N,Surfing,Unprovoked,Lacerations to toes and heel of right foot
2014,18-Mar-14,New Caledonia,M,42,N,Kite Surfing,Unprovoked,Lacerations to calf
2014,18-Mar-14,Australia,M,42,N,Surfing,Unprovoked,Shark leapt onto surfboard; surfer uninjured 
2014,13-Mar-14,Cayman Islands,M,,N,Scuba diving / culling lionfish,Invalid,"Caribbean reef shark buzzed him. No injury, no attack. "
2014,18-Mar-14,Australia,F,10,N,,Invalid,"Injuries to wrist/hand by a mackerel, not a shark"
2014,12-Mar-14,Australia,M,,N,Swimming,Unprovoked,Minor lacerations to foot
2014,02-Mar-14,Usa,M,21,N,Surfing,Unprovoked,Lacerations to toes
2014,20-Feb-14,French Polynesia,M,21,N,Kitesurfing,Unprovoked,Lacerations to lower leg
2014,Reported 17-Feb-2014,Papua New Guinea,M,21,N,Sailing,Boat,"No injury to occupants, hull bitten"
2014,08-Feb-14,Australia,M,28,Y,Spearfishing / Free diving,Unprovoked,FATAL
2014,07-Feb-14,Trinidad & Tobago,M,,N,Fishing,Provoked,Possibly a PROVOKED INCIDENT
2014,07-Feb-14,New Zealand,M,28,N,Surfing,Unprovoked,Lacerations to leg
2014,26-Jan-14,Australia,M,,N,Fishing,Provoked,Lacerations to ring and pinky fingers of his left hand by hooked shark PROVOKED INCIDENT
2014,25-Jan-14,New Zealand,M,24,N,Spearfishing,Unprovoked,Minor injury to left lower leg & heel
2014,04-Jan-14,Japan,M,31,N,Sea disaster,Sea Disaster,5 cm bite to left foot
2014,2014,New Zealand,Unknown,,N,Filming a documentary,Boat,"No injury to occupants, shark nudged and bit boat"
2013,25-Dec-13,New Caledonia,M,37,N,Snorkeling,Unprovoked,Leg bitten
2013,16-Dec-13,South Africa,M,19,N,Surfing,Unprovoked,Injuries to left thigh
2013,13-Dec-13,Kiribati,M,35,N,Attempting to remove fishing net from submerged object,Unprovoked,Severe injury to arm
2013,11-Dec-13,Usa,M,29,N,Boogie boarding,Unprovoked,Lacerations to right hand & knee
2013,10-Dec-13,Usa,M,30,N,Surfing,Unprovoked,Right foot bitten
2013,05-Dec-13,Australia,M,26,N,Surfing,Unprovoked,"Puncture wounds to hand, laceration to leg"
2013,02-Dec-13,Usa,M,57,Y,Kayaking / Fishing,Unprovoked,FATAL
2013,30-Nov-13,Australia,M,19,Y,Body boarding,Unprovoked,FATAL
2013,29-Nov-13,Usa,F,58,N,Snorkeling,Unprovoked,Right calf bitten
2013,23-Nov-13,Australia,M,35,Y,Surfing,Unprovoked,FATAL
2013,22-Nov-13,Usa,M,25,N,Surfing,Unprovoked,"No injury, board bitten"
2013,12-Nov-13,Australia,M,,N,Surfing,Unprovoked,"No injury, board bumped by shark"
2013,10-Nov-13,Bahamas,M,77,N,Shark fishing,Provoked,Injuries to arm & leg by hooked shark   PROVOKED INCIDENT
2013,07-Nov-13,Usa,M,16,N,Body boarding,Unprovoked,"No injury, swim fin bitten"
2013,07-Nov-13,Usa,M,,N,Surfing,Unprovoked,Foot bitten
2013,31-Oct-13,Usa,M,46,N,Kiteboarding,Unprovoked,Severe bite to right calf & anklel
2013,28-Oct-13,Australia,F,60,N,Snorkeling,Unprovoked,Lacerations to right arm
2013,26-Oct-13,Reunion,M,24,N,Body boarding,Unprovoked,Right leg severed
2013,26-Oct-13,Australia,M,,N,Diving for crayfish,Unprovoked,"No injury, swim fin shredded"
2013,24-Oct-13,Australia,M,41,N,Surfing,Unprovoked,Injuries to right foot
2013,23-Oct-13,Usa,M,45,N,Diving ,Unprovoked,"3"" laceration to left hip"
2013,20-Oct-13,Usa,M,25,N,Surfing,Unprovoked,"No injury, shark bit surfboard"
2013,19-Oct-13,Usa,M,6,N,Wading,Unprovoked,Bitten on left calf & foot
2013,11-Oct-13,South Africa,M,74,Y,Swimming / snorkeling,Unprovoked,FATAL
2013,08-Oct-13,Australia,M,55,N,Diving for Abalone,Unprovoked,"Injuries to torso, head and face"
2013,06-Oct-13,Usa,M,45,N,Surfing,Unprovoked,Laceration to thigh
2013,10-Oct-13,Usa,M,12,N,Wading,Unprovoked,Lacerations to  right forearm
2013,29-Sep-13,Usa,M,50,N,Surfing,Unprovoked,Lacerations to hand
2013,29-Sep-13,Israel,M,27,N,Diving,Provoked,Hand bitten PROVOKED INCIDENT
2013, 25-Sep-2013,Usa,M,7,N,Standing,Unprovoked,Laceration and puncture wounds to ankle
2013, 21-Sep-2013,Usa,M,45,N,Swimming,Unprovoked,Lacerations to right foot
2013, 21-Sep-2013,Usa,M,,N,Surfing,Unprovoked,Lacerations to left foream
2013, 14-Sep-2013,Usa,M,21,N,Swimming,Unprovoked,Lacerations to right foot
2013, 12-Sep-2013,Usa,F,13,N,Surfing,Unprovoked,Heel bitten
2013,08-Sep-13,Usa,F,,Unknown,,Unprovoked,No details
2013, 07-Sep-2013,Usa,M,43,N,Surfing,Provoked,Foot bitten when he accidentally jumped onto the shark PROVOKED INCIDENT
2013, 07-Sep-2013,Usa,M,25,N,Standing,Unprovoked,"Minor injury, shin bitten"
2013, 02-Sep-2013,Usa,M,17,N,Swimming,Unprovoked,Shoulder bitten
2013, 01-Sep-2013,Usa,M,3,N,,Provoked,Arm bitten by captive shark PROVOKED INCIDENT
2013, 01-Sep-2013,Bahamas,M,,N,,Unprovoked,Leg injured
2013, 01-Sep-2013,Usa,M,9,N,Casting a net,Unprovoked,Lacerations to left calf
2013,31-Aug-13,Bahamas,M,,N,Spearfishing,Unprovoked,Lower left leg bitten
2013,31-Aug-13,Usa,M,,N,Swimming,Unprovoked,Foot bitten
2013,29-Aug-13,Usa,F,47,N,Marathon swimming,Invalid,"Puncture wound to torso. Reported as a bite by a leopard shark, the tooth fragment appears to be that of a bony fish"
2013,26-Aug-13,France,M,50,N,Longline fishing for sharks,Provoked,Laceration to right arm from hooked shark  PROVOKED INCIDENT
2013, 25-Aug-2013,Usa,F,11,N,Boogie boarding,Unprovoked,Minor injury to left lower leg & heel
2013, 25-Aug-2013,Australia,M,,N,Wrangling a shark,Unprovoked,Lacerations to left forearm
2013, 18-Aug-2013,Usa,M,16,N,Surfing,Unprovoked,Lacerations to buttocks & thigh
2013,17-Aug-13,Usa,F,,N,Surfing,Unprovoked,"No injury, shark bumped surfboard"
2013, 14-Aug-2013,Usa,F,20,Y,Snorkeling,Unprovoked,FATAL
2013, 13-Aug-2013,Usa,F,19,N,Kiteboarding,Unprovoked,No injury & not on board. Board adrift when bitten by shark
2013,11-Aug-13,Usa,M,10,N,Surfing,Unprovoked,"No injury, shark became entangled in his surfboard leash"
2013,Reported 08-Aug-2013,South Africa,M,,N,Attempting to free the shark,Unprovoked,"Unknown, but survived"
2013, 05-Aug-2013,Usa,M,17,N,Fishing,Unprovoked,Minor injury to foot & shin
2013,  31-Jul-2013,Usa,F,56,N,Snorkeling,Unprovoked,"Lacerations to hand, face and torso"
2013,  30-Jul-2013,Usa,M,32,N,Swimming,Unprovoked,Foot bitten
2013,28-Jul-13,Bahamas,M,40,N,Spearfishing,Unprovoked,Leg bitten
2013,  29-Jul-2013,Mexico,F,,N,Wading,Unprovoked,Hip bitten
2013,  29-Jul-2013,Usa,M,18,N,Surfing,Unprovoked,Lower leg bitten
2013,28-Jul-13,Bahamas,M,64,N,Cleaning fish,Unprovoked,Bitten on left hand
2013,28-Jul-13,Bahamas,M,50,N,Diving,Unprovoked,Bitten on rear lower extremities
2013,    22-Jul-2013,Brazil,F,18,Y,Swimming,Unprovoked,FATAL
2013,19-Jul-13,Usa,F,50,N,Walking in surf,Unprovoked,Lacerations and abrasions to foot and ankle
2013,Reported 17-Jul-2013,Usa,M,teen,N,Swimming ,Unprovoked,4 cuts to posterior calf
2013,15-Jul-13,Reunion,F,15,Y,Swimming & snorkeling,Unprovoked,FATAL
2013,14-Jul-13,Diego Garcia,M,33,Y,Swimming,Unprovoked,FATAL
2013,11-Jul-13,Usa,F,63,N,Wading,Unprovoked,Right foot bitten
2013,07-Jul-13,Spain,M,48,N,Swimming,Invalid,"Scrape to right forearm. Frennet says inflicted by a blue shark, but authorities question shark involvement"
2013,02-Jul-13,Australia,M,29,N,Body surfing,Unprovoked,"No injury, holes in wetsuit "
2013,30-Jun-13,Taiwan,M,,N,Fishing,Unprovoked,Right thigh bitten
2013,27-Jun-13,Jamaica,M,20,Y,,Invalid,Probable drowning with post-mortem bites
2013,25-Jun-13,Usa,M,,N,Kayaking / Fishing,Unprovoked,"No injury, kayak scratched"
2013,25-Jun-13,Usa,M,,N,Swimming,Unprovoked,Lacerations to left foot
2013,25-Jun-13,Usa,M,14,N,Swimming,Unprovoked,"Bitten on lower right leg, reported as a minor injury"
2013,18-Jun-13,Usa,M,28,N,Swimming,Unprovoked,Right thigh & calf bitten
2013,17-Jun-13,Usa,M,15,N,Swimming,Unprovoked,Left leg & hand bitten
2013,16-Jun-13,South Africa,M,,N,Surfing,Unprovoked,Lacerations to knee
2013,15-Jun-13,Usa,F,,N,Surfing,Unprovoked,Lacerations to left ankle
2013,Reported 14-Jun-2013,Usa,F,10,N,Boogie Boarding,Unprovoked,Puncture marks to hand
2013,06-Jun-13,Usa,M,58,N,Fishing for sharks,Provoked,Left hand bitten as he attempted to remove hook from shark PROVOKED INCIDENT
2013,06-Jun-13,Australia,M,,N,Surfing,Unprovoked,"No injury, board damaged"
2013,27-May-13,Usa,M,32,N,Diving,Unprovoked,Lacerations to right hand
2013,27-May-13,Usa,M,11,N,Swimming,Unprovoked,Right foot bitten
2013,23-May-13,Brazil,M,41,Y,,Unprovoked,FATAL
2013,23-May-13,Palestina,M,30,N,Fishing,Provoked,Two fingers lost PROVOKED INCIDENT
2013,14-May-14,Ecuador,M,29,N,Surfing,Unprovoked,Superficial injury to left calf
2013,08-May-13,Usa,M,42,Y,Surfing,Invalid,Shark bites were post-mortem
2013,08-May-13,Reunion,M,36,Y,Body boarding,Unprovoked,FATAL
2013,04-May-13,Usa,M,16,N,Surfing,Unprovoked,Lacerations to left foot and ankle
2013,28-Apr-13,Australia,M,,N,Fishing,Provoked,Foot bitten by landed shark PROVOKED INCIDENT
2013,24-Apr-13,Mexico,F,34,N,Swimming,Unprovoked,Avulsion injury  to lower right leg
2013,21-Apr-13,Australia,M,51,N,Fishing,Unprovoked,Puncture wounds and lacerations to both legs
2013,17-Apr-13,Usa,M,9,N,Playing in the surf,Unprovoked,Lacerations to right foot
2013,14-Apr-13,South Africa,M,,N,Free diving,Unprovoked,"""Light scratch on hand/wrist area"""
2013,13-Apr-13,Usa,M,21,N,Surfing,Unprovoked,Minor lacerations to right hand
2013,13-Apr-13,Guam,M,40,Y,,Unprovoked,FATAL
2013,10-Apr-13,French Polynesia,M,53,N,Kite boarding,Unprovoked,"Underside of board, fins and, harness were damaged, and left  hip, thigh and buttock sustained puncture wounds"
2013,04-Apr-13,Usa,M,50,N,Swimming,Unprovoked,Lacerations to hand
2013,Reported 02-Apr-2013,Australia,M,24,Y,,Invalid,Disappeared. No evidence that he was taken by a shark
2013,02-Apr-13,Usa,M,58,N,Surfing,Unprovoked,Right thigh bitten
2013,31-Mar-13,Australia,M,47,N,Surfing,Invalid,Never happened; it was a  hoax
2013,29-Mar-13,Seychelles,M,34,N,Free diving,Unprovoked,Lacerations to left foot
2013,Reported 21-Mar-2013,Belize,F,,N,Snorkeling,Unprovoked,Toe injured
2013,21-Mar-13,Bahamas,M,50,N,Fly fishing,Unprovoked,Left foot bitten
2013,16-Mar-13,South Africa,M,30,N,Fishing - 'tag & release',Provoked,Lacerations to left calf and heel from hooked shark PROVOKED INCIDENT
2013,16-Mar-13,South Africa,M,,N,Surfing,Unprovoked,"No injury, surfboard bitten"
2013,12-Mar-13,Jamaica,M,68,Y,Spearfishing,Unprovoked,FATAL
2013,10-Mar-13,Australia,M,28,N,Spearfishing,Unprovoked,Laceration to left hand
2013,10-Mar-13,Philippines,M,28 & 26,N,Swimming to shore with floatioon devices after boat engine conked out,Unprovoked,Minor leg injuries
2013,03-Mar-13,South Africa,M,39,N,Swimming,Unprovoked,Injuries to arms & hands
2013,27-Feb-13,New Zealand,M,46,Y,Swimming,Unprovoked,FATAL
2013,21-Feb-13,Usa,Unknown,,N,Surfing,Unprovoked,Lacerations to right leg
2013,21-Feb-13,Usa,M,,N,Surfing,Unprovoked,"No injury, shark bit rail of foam board"
2013,10-Feb-13,Usa,M,16,N,Surfing,Unprovoked,Lacerations to right hand
2013,09-Feb-13,French Polynesia,M,48,N,Scuba diving,Unprovoked,Lacerations to right arm & thigh
2013,01-Feb-13,Jamaica,M,18,N,,Unprovoked,Knee bitten
2013,26-Jan-13,Australia,M,,N,Fishing,Boat,"No injury to occupants, shark bit propeller"
2013,25-Jan-13,Australia,M,,N,Surfing,Unprovoked,Lacerations to neck
2013,Reported 21-Jan-2013,Australia,M,62,N,Dragging stranded shark into deeper water,Invalid,"No injury, a 3 m blue shark merely snapped at the man."
2013,16-Jan-13,Usa,M,43,N,Surfing,Unprovoked,Left forearm bitten 
2013,13-Jan-13,New Zealand,M,,N,Spearfishing,Unprovoked,Minor cut on finger
2013,05-Jan-13,Australia,M,26,N,Spearfishing / Free diving,Unprovoked,Calf & shin bitten 
2012,31-Dec-12,Usa,M,,N,Swimming,Unprovoked,Lower leg or ankle bitten
2012,30-Dec-12,Australia,M,23,N,Surfing,Unprovoked,"No injury, chunk missing from surfboard"
2012,28-Dec-12,Australia,M,29,N,Paddle boarding,Unprovoked,Lacerations to thigh and hand
2012,25-Dec-12,South Africa,M,20,Y,Swimming,Unprovoked,FATAL
2012,19-Dec-12,Australia,M,32,N,Surfing,Unprovoked,No injury
2012,05-Dec-12,Usa,M,60,N,Surfing,Unprovoked,Lacerations to left foot
2012,02-Dec-12,Australia,M,31,N,Spearfishing,Unprovoked,Minor puncture wounds to knee
2012,Dec-12,New Zealand,F,25,N,Scuba diving,Unprovoked,"No injury, shark grabbed hood"
2012,30-Nov-12,Usa,M,61,N,Snorkeling,Unprovoked,Lacerations to thigh & lower left leg
2012,27-Nov-12,Australia,M,20,N,,Invalid,"Injury to ankle caused  by a stingray, not a shark"
2012,22-Nov-12,Mexico,M,32,Y,Swimming,Unprovoked,FATAL
2012,19-Nov-12,Usa,M,14,N,Surfing,Unprovoked,Minor lacerations to left foot & heel
2012,04-Nov-12,Usa,M,30,N,Diving,Unprovoked,Right lower leg and foot bitten
2012,04-Nov-12,Usa,M,43,N,Surfing,Unprovoked,"No injury, surfboard bitten"
2012,30-Oct-12,Usa,M,25,N,Surfing,Unprovoked,Multiple lacerations to torso
2012,27-Oct-12,Usa,F,51,N,Swimming,Unprovoked,"Puncture wounds to thigh, defense wounds  to hand"
2012,23-Oct-12,Usa,M,39,Y,Surfing,Unprovoked,FATAL
2012,19-Oct-12,Usa,F,35,N,,Unprovoked,Left calf bitten
2012,18-Oct-12,Usa,M,24,N,Surfing,Unprovoked,Minor bite to ankle
2012,18-Oct-12,Usa,M,55,N,Paddle boarding,Unprovoked,"No injury, board bitten"
2012,16-Oct-12,Usa,M,,N,,Invalid,Laceration to toe
2012,Reported 11-Oct-2012,Nigeria,F,38,N,Bathing,Unprovoked,Laceration to right leg
2012,10-Oct-12,Usa,M,42,N,Windsurfing,Unprovoked,"No ijnury to boardrider, shark struck board breaking the mast"
2012,02-Oct-12,Australia,M,11,N,Bodyboarding,Unprovoked,"No injury, but swim fin bitten & torn"
2012,25-Sep-12,Usa,M,21,N,Surfing,Unprovoked,Lacerations to left forearm
2012,24-Sep-12,Usa,M,22,N,Surfing,Unprovoked,Left foot bitten
2012,16-Sep-12,Usa,M,52,N,Surfing,Unprovoked,Foot bitten
2012,10-Sep-12,Tonga,F,29,N,Swimming,Unprovoked,Injuries to thighs & buttocks
2012,09-Sep-12,Usa,Unknown,19,N,Surfing,Unprovoked,Minor injury to elbow
2012,08-Sep-12,Usa,M,25,N,Surfing,Unprovoked,Right foot bitten
2012,08-Sep-12,Usa,M,,N,Swimming,Unprovoked,Lacerations to right calf
2012,06-Sep-12,Usa,M,30s,N,Surfing,Unprovoked,Right calf bitten
2012,06-Sep-12,Usa,M,37,N,Surfing,Unprovoked,Lacerations to foot
2012,04-Sep-12,Usa,M,32,N,Surfing,Unprovoked,Puncture wounds to hand
2012,02-Sep-12,Usa,F,8,N,Boogie boarding,Unprovoked,Puncture wounds to calf and hand
2012,02-Sep-12,Usa,Unknown,,N,Spearfishing,Provoked,Minor laceration to hand  PROVOKED INCIDENT
2012,02-Sep-12,Usa,F,56,N,Swimming or boogie boarding,Unprovoked,Puncture wound to left ankle
2012,31-Aug-12,Scotland,M,53,N,Shark fishing,Provoked,"No injury, shoe bitten by hooked and landed shark PROVOKED INCIDENT"
2012,28-Aug-12,Australia,M,34,N,Surfing,Unprovoked,Lacerations to torso and arm
2012,26-Aug-12,Brazil,M,18,Y,Swimming,Unprovoked,FATAL
2012,15-Aug-12,Usa,M,31,N,Wading or swimming,Unprovoked,Lacerations to leg
2012,11-Aug-12,Australia,Unknown,,N,Fishing,Boat,"No injury, shark grabbed outboard motor"
2012,08-Aug-12,Usa,M,56,N,Free diving ,Unprovoked,Lacerations to little finger of left hand
2012,06-Aug-12,Reunion,M,39,N,Surfing,Unprovoked,Right hand and foot severed
2012,04-Aug-12,French Polynesia,M,,N,Spearfishing,Unprovoked,Shoulder bitten
2012,31-Jul-12,Usa,M,17,N,Surfing,Unprovoked,"No injury, surfer knocked off board when shark struck surfboard"
2012,31-Jul-12,Australia,M,48,N,Surfing,Unprovoked,Lacerations to torso & arm
2012,30-Jul-12,Usa,M,44,N,Surfing,Unprovoked,Left foot bitten
2012,30-Jul-12,Usa,M,50,N,Body surfing,Unprovoked,Lacerations to both legs below the knees
2012,24-Jul-12,Usa,M,12,N,,Invalid,Shark involvement unconfirmed
2012,23-Jul-12,Reunion,M,22,Y,Surfing,Unprovoked,FATAL
2012,21-Jul-12,Trinidad & Tobago,M,24,Y,Swimming,Invalid,Probable drowning with post-mortem bite
2012,19-Jul-12,Canada,F,23,N,Surfing,Invalid,"Lacerations to 2 fingers, but shark involvement unconfirmed"
2012,14-Jul-12,Australia,M,24,Y,Surfing,Unprovoked,FATAL
2012,08-Jul-12,Usa,F,43,N,Swimming,Unprovoked,Lacerations to right ankle and calf
2012,07-Jul-12,Bahamas,M,,N,Spearfishing,Unprovoked,Lacerations to right leg
